51417	9.078824	0.734876	2
24859	0.153467	0.766619	0
61732	8.325167	0.028479	0
71128	7.092089	1.216733	0
27276	5.192485	1.094409	2
30453	10.340791	1.087721	2
18670	2.077169	1.019775	1
70600	10.151966	0.993105	0
12683	0.046826	0.809614	1
81597	11.221874	1.395015	0
69959	14.497963	1.019254	0
8124	3.554508	0.533462	1
18867	3.522673	0.086725	1
80886	14.531655	0.380172	0
55895	3.027528	0.885457	0
31587	1.845967	0.488985	0
10591	10.226164	0.804403	2
70096	10.965926	1.212328	0
53151	2.129921	1.477378	0
11992	0.000000	1.606849	1
33114	9.489005	0.827814	2
7413	0.000000	1.020797	1
10583	0.000000	1.270167	1
58668	6.556676	0.055183	0
35018	9.959588	0.060020	2
70843	7.436056	1.479856	0
14011	0.404888	0.459517	1
35015	9.952942	1.650279	2
70839	15.600252	0.021935	0
3024	2.723846	0.387455	1
5526	0.513866	1.323448	1
5113	0.000000	0.861859	1
20851	7.280602	1.438470	1
40999	9.161978	1.110180	2
15823	0.991725	0.730979	1
35432	7.398380	0.684218	2
53711	12.149747	1.389088	2
64371	9.149678	0.874905	0
9289	9.666576	1.370330	1
60613	3.620110	0.287767	0
18338	5.238800	1.253646	1
22845	14.715782	1.503758	2
74676	14.445740	1.211160	0
34143	13.609528	0.364240	2
14153	3.141585	0.424280	1
9327	0.000000	0.120947	1
18991	0.454750	1.033280	1
9193	0.510310	0.016395	1
2285	3.864171	0.616349	1
9493	6.724021	0.563044	1
2371	4.289375	0.012563	1
13963	0.000000	1.437030	1
2299	3.733617	0.698269	1
5262	2.002589	1.380184	1
4659	2.502627	0.184223	1
17582	6.382129	0.876581	1
27750	8.546741	0.128706	2
9868	2.694977	0.432818	1
18333	3.951256	0.333300	1
3780	9.856183	0.329181	1
18190	2.068962	0.429927	1
11145	3.410627	0.631838	1
68846	9.974715	0.669787	0
26575	10.650102	0.866627	2
48111	9.134528	0.728045	2
43757	7.882601	1.332446	2
